date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,value
148,0.497088444,0,0.112379899,0.336441562,0,0,0.444551102,0.010708314,0.286065619,0.357475027,0.458419275,0,0.14326692,0.239991574,0,0,0,0.176046285,0.190201105,0,0.0958516,0.00337342,0.005967084,0.242825288,0.41983205,0.032269632,0.13822787,0.370775682,0.31206904,0.120678922,0.168341113,0.47398662,0,0,0.241925786,0,0.219735253,0.002909014,0.142927775,0,0,0,0,0,0.125642632,0.356362488,0,0.252767616,0.28988308,0.216292333,0.402188177,0,0.155866933,0,0.193150181,0,0,0.010206092,0.382202324,0,0,0.054392,0.347282987,0.266452538,0.042478834,0.019301843,0.42686046,0.715967674,0.258402032,0.052074513,0,0,0,0.193040964,0.40391334,0,0,0.288472953,0.283325594,0.212159062,0.003797771,0,0,0,0.431737878,0,0.4944007,0.520441658,0.160152484,0.460817705,0.054706548,0,0,0.213214296,0.306647465,0.04634998,0.038748536,0,0.098104007,0,0.119612062,0,0,0.059115996,0,0,0.494096073,0.012151115,0.557705894,0.278732556,0.132543768,0.549496406,0.378968038,0.293426744,0,0.030785201,0.020169354,0,0,0,0,0,0,0.292970514,0.161353564,0.931570577,0.79031108,1.34407329,2.22866531,2.34795866,3.14151575,2.87740972,3.51474941,3.42755627,4.27463428,3.68060459,3.86132235,3.87585667,3.88085766,3.48216736,2.66546157,2.16938909,1.95549207,1.02305926,1.3050167,0.528951149,0.345795367,0,0,0,0,0,0,0,0,0,0.390114891,0.311351728,0.465624449,0.665464834,0.6077528,0.893588514,0.652759659,0.068027628,0.695788008,0.219295759,0,0,0,0.223442251,0,0,0,0,0,0,0,0.600375029,0.185245249,0.359723791,0.619765941,0.597309159,1.12501165,0.58249482,0.744924234,0.936653976,0.695332043,1.13198909,0.560150751,0.284767205,0.696672172,0.833442833,0.82473306,0.456783612,0.513293563,0.353156641,1.00845083,0.643368556,0.871697466,0.655447911,1.21993848,0.981530183,1.07693519,1.02387457,1.3447577,0.885885704,1.16180564,0.864039999,1.06807188,1.11179415,0.701120278,0.98381054,0.874260307,0.359776595,0.868257133,0.362477273,0.787118053,0.388369225,0.707330927,0.003482605,0.583663785,0.509384488,0.417672356,0.507027105,0,0.038086025,0.38472807,0,0.201601682,0.055315735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436
149,5.64537159,3.05798555,2.17858225,0.141077614,0,0,0,0.040202473,0.436864875,0.05732836,0.373994526,0.228497459,0,0,0,0.393643598,0.12293438,0.594299842,0,0,0,0.020880654,0.037980398,0,0.314634164,0,0,0.521216499,0.437244449,0.566225502,0,0,0.419508761,0,0.477784652,0,0,0,0.657548629,0.421595396,0,0,0,0.389948834,0,0,0,0.263611339,0,0,0,0.162038573,0.098127321,0,0.005279323,0,0,0,0,1.32423414,1.38797845,1.62321634,2.72976651,2.13457514,2.06512557,2.07969273,1.16104757,0.987665758,0,0.22934794,0.232862407,0,0,0,0.267030566,0,0,0.60393753,0,0,0,0,0,0.469052304,0,0,0.514125184,0.467374556,0,0,0,0.244342369,0.528351398,0.406801447,0.514518834,0,0,0,0.252682025,0,0,0,0.087237662,0,0,0.408210336,0,0,0,0.213521451,0,0,0.798064166,0.47312987,0,0.347702379,0.185669829,0.025067682,0,0,1.10433194,1.13514621,0.940637857,0.591879547,0.97984438,1.22967089,0.731993995,0.902783946,0.558893845,0.276843294,0.71606225,0,0,0,0,0.934197502,0.692147852,0.532395735,0,0.38296559,0,2.08058924,2.76418211,5.48517323,6.46824219,6.31887424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
150,1.5359604,1.80398977,2.39675612,3.0894839,3.53492612,3.47606374,2.91617365,2.12920582,1.49418671,1.25646359,1.37428036,1.55814486,1.48171986,1.02251916,0.363985128,0,0,0.388560632,1.09253269,1.56427612,1.5359604,1.09098332,0.614007403,0.53046768,1.00935926,1.83171931,2.51661711,2.62256551,2.02499,0.989452044,2.15E-16,0,0,0,0.229165276,0.341556916,0.178215545,0,0,0,0,0.152422685,0.165342418,0.04971875,0,0,0,0.037119533,0.10637137,0.084211661,0,0,0,0,0.041229695,0.063783986,0.033729596,0,0,0,0,0.016807955,0.010699825,7.35E-05,0.007567197,0.029012461,0.029182013,0,0,0,5.98E-17,0.381231863,0.945787876,1.51442609,1.86430631,1.84804699,1.47869957,0.92479621,0.415937256,0.116948171,0.048504013,0.100907967,0.126567854,0.046514766,0,0,0,0.084565893,0.342292218,0.480018465,0.404200106,0.164602132,0,0,0.239312552,0.778234887,1.32786775,1.66329758,1.70394038,1.57547084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425
151,0.208956938,0.112982602,0,0,0.088330066,0.153196218,0,0,0,0.266564757,0.159749187,0,0,0.37827357,1.50737505,1.89504188,1.18947854,0.145031957,0,0,0.156101362,0.312588067,0.487510992,0.816344707,1.15136522,1.45170659,1.99557537,2.85217158,3.39220958,2.82223856,1.25078382,0,0,0,0.341891156,0.148047343,0,0,0.105032495,0.189879516,0,0,0,0.136655204,0.083842701,0,0,0.045112893,0.115018188,8.32E-17,0,0,0.083770932,0.065338915,0,0,0.021171981,0.081739846,0.009864875,0,0,0.053113317,0.050404525,0,0,0.006603168,0.046851742,0.009807106,0,0.007398222,0.045941156,0.02506008,0,0.022210791,0.030299085,0,0,0.316080747,0.863139114,1.0874572,0.656756075,0,0,0.014399205,0.424730017,0.347341077,0,0,0.432649119,0.952749403,0.981026652,0.673060358,0.597698851,0.960479144,1.36481985,1.35823063,0.983467439,0.673654342,0.738869913,1.09076705,1.40076881,1.3988179,1.05186366,0.581672536,0.314931841,0.400844533,0.646354229,0.727630649,0.590405156,0.51158772,0.689354329,0.918275274,0.848949469,0.497983165,0.263212816,0.38591592,0.620202749,0.587222325,0.297186927,0.093518335,0.144743966,0.253961246,0.218638749,0.128809578,0.151495423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424
152,0.004016422,0.079348383,0.226393787,0.005665187,0.170700709,0,0,0.306888363,0.149986901,0.423170672,0.553305866,0.601158461,0.295902276,0.322759857,0.612570725,0.518362324,0.126719026,0.27485976,0,0,0.209207465,0,0.115201422,0.120249772,0.533712616,0.710162986,0.485522176,0.811913846,0.82900513,1.15155804,0.635511918,1.21425593,0.828476706,0.33140325,0.236738086,0.09077668,0.464838925,0.232569129,0,0.046067129,0,0,0,0,0.045905202,0.49516618,0.517595104,0.84319732,0.496675723,0.670731246,0.095050374,0.42459055,0.426500333,0,0,0,0,0,0.101548217,0.030222948,0.072105664,0.022602556,0.048334418,0.464136723,0.319990821,0.357917875,0.817344932,0.732449616,0.76187593,0.504695126,0.167849603,0,0.309817907,0.233057854,0.430220123,0,0.692422231,0.532677116,1.35028472,1.71875145,2.364644,2.7934049,3.06525771,3.60424143,3.76644582,3.59794535,3.78002858,3.69018688,2.96748785,3.34589241,2.41627275,2.55198167,1.8498013,2.16253054,1.90118091,1.71192661,1.28541833,1.05635701,0.890966648,1.25947173,0.67593026,1.01031695,0.649520306,0.474439675,0.547678392,0.658687431,0.683154508,0.307111125,0.09333456,0.378404986,0.346691486,0.136393104,0,0.25774535,0.260634781,0.45622244,0.183880112,0,0,0.553398824,0,0.334083204,0.378341075,0.382195278,0.171378957,0.207541772,0.112216599,0.197038993,0,0,0,0.021021842,0.230143566,0.13080649,0.099616545,0.304028127,0,0.00200776,0.308449396,0.354736169,0,0,0.051849056,0,0.04501291,0.075110736,0,0.173566285,0.243803259,0.176951863,0.133146667,0,0.219881646,0,0.183118002,0,0.339203736,0,0,0,0.076276605,0.344296898,0.032632142,0,0.462325141,0.527744102,0.328919144,0.561344079,0.118228157,0.222559881,0.674054093,0.251273132,0.113627814,0.353221755,0.474909186,0.310793278,0,0.563349285,0.337000069,0.267585149,0.362292656,0.533937946,0.347564486,0.085335117,0.215512427,0,0.158820624,0.455408749,0,0.080765486,0,0.283019081,0.131908022,0.15801562,0.319867394,0.198933546,0,0.002574105,0.03370406,0.011870706,0.26341596,0.329559684,0,0,0.02780926,0.338656617,0.283572049,0,0,0,0.153852457,0,0,0.108078789,0,0.208419406,0,0,0.126790788,0.084585819,0.231726006,0.066497872,0.190225241,0.021119068,0,0.3250547,0.298189519,0.094028396,0,0.278162057,0,0.46784594,0.299479305,0.403859586,0.191502331,0.406954962,0.272404859,0.237917336,0,0.105466569,0.568170697,0.650676626,0.109487742,0.35277858,0.205846614,0.302862998,0.128634004,0,0.33946189,0.383568788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434
153,1.03872124,1.12297118,0.189261109,0.384225801,0.4554595,0.131141115,1.21617008,1.55547241,0.963512018,0.83306744,0.739347056,0,0.125203927,0,0.129721762,0,0.200143982,0.060217827,0.205450409,0.182736708,0.192771708,0.737872288,0.419299199,0,2.18844979,2.37479032,0,0.212344309,0,0.048703398,0.747677989,0.380197675,0.372119631,0.831653415,2.55980789,1.83987143,0,1.16810545,1.51015317,0,1.73585611,1.17485166,0,0.273242887,0,0.19618556,0,0.168153273,0,0.202406795,0.115075489,0.03200993,0.328752142,0.73873501,4.92863988,6.71204374,5.40007537,4.7303297,3.90602843,2.62949234,0.332951928,1.04965106,0,0.951811868,0,4.78711523,9.78783836,6.48005432,4.76912101,0,0.199625231,0,0.182051199,0,0.16461721,0,0.065219883,0.016311595,0.269044089,0.056373043,0.270713581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461
154,0.091218271,0.812041842,1.58545931,2.30287456,2.86225801,3.18566552,3.23272141,3.0074905,2.55734807,1.9639373,1.32780511,0.749542569,0.310981182,0.060058904,0.002340931,0.100962702,0.285174479,0.466002921,0.556121624,0.490117955,0.241143614,0,0,0,0,0,0,0,0.61956958,2.09395901,3.75901051,5.43189331,6.91337928,8.01753248,8.60027546,8.58203903,7.96065637,6.81229221,5.28021667,3.55328249,1.83768358,0.326660931,0,0,0,0,0,0,0.369817431,0.994676903,1.41430138,1.57545489,1.47704151,1.16487514,0.718734713,0.234561269,0,0,0,0,0,0,0.208068199,0.489082732,0.689019709,0.78378414,0.775952005,0.692095541,0.575182268,0.473862083,0.431001336,0.473874585,0.607993282,0.815740204,1.05996371,1.29167564,1.4601912,1.52360145,1.45745577,1.25994189,0.952589217,0.576431576,0.184461526,0,0,0,0,0,0,0,0.137075797,0.314483856,0.415048519,0.425605322,0.351273027,0.213172916,0.043239651,0,0,0,0,0,0,0,0.109870531,0.205633208,0.253633802,0.247662188,0.192753724,0.103405117,0,0,0,0,0,0,0,0.009643373,0.07937493,0.127153623,0.145273203,0.132767681,0.095041463,0.042190984,0,0,0,0,0,0,0,0.012326764,0.038723292,0.052635015,0.053160941,0.042648963,0.025712363,0.007786587,0,0,0,0,0,0.001589735,0.001510026,0,0,0,0,0,0,0,0.019597995,0.046312909,0.067402159,0.076406572,0.068966874,0.044227746,0.005502122,0,0,0,0,0,0,0,0.066092112,0.124146658,0.160564237,0.165352486,0.134675438,0.072220246,0,0,0,0,0,0,0,0.028285892,0.13869888,0.22701409,0.2727903,0.263388588,0.197209785,0.08475074,0,0,0,0,0,0,0,0.085789785,0.245997606,0.362210953,0.407129222,0.367556742,0.24836462,0.07286803,0,0,0,0,0,0.017352236,0.34249352,0.692231848,1.00246539,1.21037684,1.26706345,1.14842181,0.862028998,0.448412917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481
155,2.42438429,0,0.145470303,0.557299217,1.97981633,0,1.81720944,0,0,1.51572199,0.439217347,0,0,0,0,7.02160191,5.4843886,0,0,0,0.43101887,0,0.252829844,0,0.668864372,2.1032425,0.081377542,0,3.68448848,0,0,0,0,0.391262333,0,2.02150637,0.53001118,0.307603499,0.377894461,0.482312697,1.08947128,0,1.03854863,0,0.932447876,3.51890216,0,0.031145487,0,1.10603883,0,0,0,0,0.739725082,0,0,0,2.56560293,4.28810223,3.90999842,1.08780444,1.62849594,1.98150317,1.74859028,0.720946145,1.71684183,0,2.98549821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434
156,0.700429046,0.385919328,0,0,0,0,0.823081257,0.24228196,0.549847059,0.442171475,0.312949417,0.317234665,0.501812606,0.77928186,6.54577532,1.5265437,0.275145958,0,0.213800733,0,1.94493384,0.964286564,0,0,0,0,0.538987536,2.67541318,5.307107,0,0.01526521,0,3.35060817,0.405209065,0.021868557,0.679010405,0.63067196,0.209742488,0,0,0.736391943,0,0.82995381,0,0.524183563,0.286595342,0,0,0.090193681,1.24475085,1.51092683,2.03071281,0.441138308,0,0.212998231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422
157,1.20455614,0,0,0,0,0,0.236181964,0.450668328,0,0,0,0.805936685,0.779374682,0,0,0.050482098,0,1.13469595,0.506139018,0,0.102288641,0,0.709382573,0,1.12667277,0.022790565,0,0.237859301,0.368331325,0,0.18296482,0.031228072,0.707919592,0.435054421,0.333048506,0,0,0,0.164026495,0,0.325175452,0,0,0.091415032,0.156196007,0.327853003,0,0.977392758,0,0.954047518,1.86282996,1.43382493,2.64379897,3.02459102,2.21834573,2.18218697,0.646926372,0.745075616,2.012846,0.09998641,0,0.158706048,0.55314522,0.81869455,1.05434327,0.941141697,0,0,0,0.235844409,0,0.393213663,0.381138534,0.821066009,0,1.47426525,3.22585214,1.87410634,1.22058248,0,0,0,0,0.322466058,0.262547724,0,0,0.306762591,0,0.897231998,0,0.939125406,0,0,0,0,1.32750061,0.833402646,0,0.826333677,1.42763336,1.73341331,1.71245018,0,1.42310104,5.58909304,3.02258159,1.80751449,0,0,1.62459892,0,0,0.140281578,0.421467654,0,0,0,0,0.368491529,0,1.0975517,2.98874887,0,0.650535305,0.730040349,0,0,0,0,0,0.684474316,0,1.73438479,0,0.257993849,0.182746252,0.45216568,0,0.952820564,0,0.190112734,1.85791953,0.541134303,1.04606908,0.025615798,0.012181906,0.049984841,0.452334697,1.4116151,0.051697325,0,0,0.251313165,0.744299324,0,0,0,0,0.926257374,0,1.13545754,0,0,0.306823861,0.032720936,1.14006641,0.429444955,1.29345104,2.49805363,0,0.692966043,0,1.07311505,0.525026853,0,0.340771689,0.386656412,0,0,0,0,0,0.208507995,1.12151265,0,0,0,2.41492834,0.465545231,0.164409848,0.428496732,0,0.857335563,0,0.782380308,0,0,0.547108363,0.607680057,0.891037082,0.442050717,0.208766905,0.445412718,0.397545769,0.683720474,0.732659381,0,0,0.495539902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427
158,1.68811414,1.76158645,1.33953772,0.672590548,0.163562164,0,0.020091512,0.040409596,0,0,0,0.041563058,0.098656499,0.049977967,0,0,0,0.047625853,0.070331828,0.019556805,0,0,0.105648649,0.229045577,0.308435845,0.343899856,0.371040134,0.402807459,0.415721268,0.398724882,0.397780325,0.484970837,0.669336208,0.848534348,0.874861294,0.691132389,0.404556857,0.211584785,0.229778947,0.391742615,0.505425098,0.428346501,0.193602388,0,0,0.00823043,0.127601601,0.140020723,0.038309001,0,0,0,0.062350162,0.070401673,0.00761037,0,0,8.37E-16,0.046728528,0.040741835,0,0,0,0.007833156,0.032403567,0.021287805,0,0,0,0.009042176,0.019473112,0.0090776,0,0,0,0.007065705,0.010567237,0.003196611,0,0,0,0.008362058,0.01147748,0.00149548,0,0.003338886,0.076215566,0.208833568,0.350360073,0.416805847,0.349155069,0.166513375,0,0,0,0.0750081,0.441845298,1.01970843,1.79717506,2.59547938,3.05331945,2.81517534,1.83012722,0.503473907,0,0,0,0.415104124,0.560832657,0.123592574,0,0,0,0.598798453,0.850044106,0.491936834,0,0,0.048716796,0.489458684,0.454680367,0,0,0,0.315811575,1.17473912,1.01511768,0,0,0,1.63417752,5.60818586,8.51470275,8.47177741,5.44523582,1.31482809,0,0,0.273665372,2.50618358,3.55283927,3.13125719,2.06097875,1.34702992,1.35109412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467
159,0.259282655,0,0.693969871,0,0.634360597,0,0,0.318406144,0,0.076829346,0,0,0.81341874,0,1.31833441,0,0.046598084,0,0,0.509600358,0,0,0,0,2.48851975,1.52157488,0.361013251,0.473928973,0,0,0,0,0.821738446,0,0,0,0.340347994,1.47372795,0.343749527,0.367833976,0,1.32544927,0.465302527,0.920491398,0,0,0.952879191,0,0,1.25581452,0,0,0.901849117,2.95040055,0.350661837,4.16609927,0.929603243,0,0,1.22618586,0.903834198,0,0,0,0,0,2.62856723,2.07369789,2.05248606,1.52847185,0.539426079,1.19768695,1.32951764,2.40785336,0.440736269,0,0,0,3.46691857,6.43946606,5.78388376,6.23297346,3.76446329,0,0,1.44386267,0,0.142146042,1.6608604,0.50699799,0.17941799,0,0,0.189550931,0.233915301,1.19423081,0,0,0,0.604706884,1.53912696,3.1314659,1.82107241,0.632565101,0.794364018,0.846712618,0.924130936,0.123020923,0,0,0.647124977,2.84828736,0.358562738,0.057912601,0.473985293,0,0,0,0.668917459,0.642033293,0.87802236,0.328836936,0,0,0,0.429590477,0.523240307,0,0,0.657645361,0,0.545796767,0,0,0.212867268,0.107547952,0,0,0,1.60400903,2.46529945,1.08208262,2.11601743,1.56866009,1.34888575,0.817595038,0,0,0,0,0,0,2.70044164,0,0,1.77078733,0,0,0,0,1.89329195,1.40739843,0.712745121,0.564293555,0.071993138,0,0,0,0,0.13091325,1.00660696,0,0,0.447847126,0.09407191,0.115269253,0,1.32264944,2.51262337,0.45112866,0,0.108802716,1.13149138,1.2499441,0.61160637,0.080245772,0.533367492,1.9013626,0,1.07781499,0.327429871,0,0.366165321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452
160,0.756426964,0.307567171,0,0,0.183103325,0.568699254,0.586635622,0.297083465,0.028993755,0,0,0,0,0.012166937,0.073228287,0.077965426,0.026034103,0,0.017759733,0.036973701,0.014548587,0,0.000387659,0.021311567,0.008173777,0,0.007708503,0.055697966,0.054313908,0,0,0,0.043361007,0.02932908,0,0,0.015046975,0.050606408,0.005301065,0,0,0.045983362,0.06156444,0.002504542,0,0.046961258,0.164236706,0.230179286,0.243102041,0.253808798,0.242928316,0.142123689,0,0,0,0.109125354,0.133390584,0.045829321,0,0.012335993,0.04689585,0.00431056,0,0,0.05273646,0.068388367,0,0,0.003541723,0.061561467,0.022239582,0,0,0.042021978,0.069126643,0,0,0,0.068548835,0.036469318,0,0.129414193,0.456824049,0.611195461,0.360369533,0,0.101579507,0.858498061,1.82440475,2.3801736,2.32866599,1.97031424,1.73533663,1.88450601,2.45669,3.26018117,3.8852446,3.96383748,3.56997149,3.20766677,3.20303432,3.21657579,2.64568617,1.5277525,0.707767666,0.876551823,1.65067716,1.95480949,1.29013381,0.26771228,0,0,0.046387503,0.088021401,0.404505877,1.26412556,2.13196082,2.1884088,1.36866224,0.48207492,0.233888581,0.464419962,0.551206938,0.298654172,0.084148832,0.201488658,0.442986036,0.469592959,0.317036468,0.275195942,0.396563652,0.422803105,0.215167241,0,0,0.148970829,0.157753241,0,0,0,0.104505028,0.072772578,0,0,0.027233889,0.101141117,0.014021119,0,0,0.184037202,0.367307209,0.511686254,0.701848067,0.865274721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433
161,0.10065854,0,0.358002842,0.127570528,0.435410515,0.187331312,0.420779454,0.286385312,0.391274251,0.460561804,0.761373649,0.9020715,1.62547629,2.00684987,2.72377047,2.77378358,2.70812291,3.11075601,3.12567217,2.40697391,2.1412882,1.77098236,1.38424383,0.897626055,0.283769144,0.264438354,0.428752813,0.741838151,0.829549138,0.974778423,0.628296266,0.616146631,0.172482844,0.203219294,0,0,0.150099116,0,0.233322049,0.260715008,0.024465305,0,0,0.381833259,0,0.225811014,0,0,0,0,0,0.309823263,0.264083048,0.221405179,0.089974848,0,0.07068866,0.084813046,0,0,0.062312511,0.198889146,0,0.122935868,0.02948553,0.018795257,0,0,0.367692929,0.599627189,0.739475523,0.660200353,0.677202379,0.769186176,0.755587919,0.683597995,1.1555913,1.02371465,1.2899937,1.5051845,1.29935793,1.76012737,1.81198098,1.58306947,1.89129694,1.67519899,1.36255449,1.14788512,0.556092396,0.776280238,0.607614247,0.121863605,0.196215982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426
