交易日期,变量1,变量2,变量3,变量4,变量5
2017/3/16,3268.935,3237.447,3250.808,3261.611,3245.22
2017/3/17,3237.447,3250.808,3261.611,3245.22,3248.55
2017/3/20,3250.808,3261.611,3245.22,3248.55,3269.445
2017/3/21,3261.611,3245.22,3248.55,3269.445,3266.955
2017/3/22,3245.22,3248.55,3269.445,3266.955,3252.948
2017/3/23,3248.55,3269.445,3266.955,3252.948,3241.314
2017/3/24,3269.445,3266.955,3252.948,3241.314,3210.237
2017/3/27,3266.955,3252.948,3241.314,3210.237,3222.514
2017/3/28,3252.948,3241.314,3210.237,3222.514,3270.305
2017/3/29,3241.314,3210.237,3222.514,3270.305,3281.005
2017/3/30,3210.237,3222.514,3270.305,3281.005,3286.616
2017/3/31,3222.514,3270.305,3281.005,3286.616,3269.393
2017/4/5,3270.305,3281.005,3286.616,3269.393,3288.966
2017/4/6,3281.005,3286.616,3269.393,3288.966,3273.83
2017/4/7,3286.616,3269.393,3288.966,3273.83,3275.96
2017/4/10,3269.393,3288.966,3273.83,3275.96,3246.067
2017/4/11,3288.966,3273.83,3275.96,3246.067,3222.167
2017/4/12,3273.83,3275.96,3246.067,3222.167,3196.713
2017/4/13,3275.96,3246.067,3222.167,3196.713,3170.687
2017/4/14,3246.067,3222.167,3196.713,3170.687,3172.1
2017/4/17,3222.167,3196.713,3170.687,3172.1,3173.151
2017/4/18,3196.713,3170.687,3172.1,3173.151,3129.531
2017/4/19,3170.687,3172.1,3173.151,3129.531,3134.567
2017/4/20,3172.1,3173.151,3129.531,3134.567,3140.847
2017/4/21,3173.151,3129.531,3134.567,3140.847,3152.187
2017/4/24,3129.531,3134.567,3140.847,3152.187,3154.658
2017/4/25,3134.567,3140.847,3152.187,3154.658,3143.712
2017/4/26,3140.847,3152.187,3154.658,3143.712,3135.346
2017/4/27,3152.187,3154.658,3143.712,3135.346,3127.369
2017/4/28,3154.658,3143.712,3135.346,3127.369,3103.038
2017/5/2,3143.712,3135.346,3127.369,3103.038,3078.613
2017/5/3,3135.346,3127.369,3103.038,3078.613,3080.527
2017/5/4,3127.369,3103.038,3078.613,3080.527,3052.785
2017/5/5,3103.038,3078.613,3080.527,3052.785,3061.5
2017/5/8,3078.613,3080.527,3052.785,3061.5,3083.513
2017/5/9,3080.527,3052.785,3061.5,3083.513,3090.229
2017/5/10,3052.785,3061.5,3083.513,3090.229,3112.964
2017/5/11,3061.5,3083.513,3090.229,3112.964,3104.442
2017/5/12,3083.513,3090.229,3112.964,3104.442,3090.139
2017/5/15,3090.229,3112.964,3104.442,3090.139,3090.631
2017/5/16,3112.964,3104.442,3090.139,3090.631,3075.676
2017/5/17,3104.442,3090.139,3090.631,3075.676,3061.947
2017/5/18,3090.139,3090.631,3075.676,3061.947,3064.076
2017/5/19,3090.631,3075.676,3061.947,3064.076,3107.831
2017/5/22,3075.676,3061.947,3064.076,3107.831,3110.059
2017/5/23,3061.947,3064.076,3107.831,3110.059,3117.178
2017/5/24,3064.076,3107.831,3110.059,3117.178,3102.623
2017/5/25,3107.831,3110.059,3117.178,3102.623,3105.54
2017/5/26,3110.059,3117.178,3102.623,3105.54,3091.656
2017/5/31,3117.178,3102.623,3105.54,3091.656,3102.126
2017/6/1,3102.623,3105.54,3091.656,3102.126,3140.325
2017/6/2,3105.54,3091.656,3102.126,3140.325,3150.334
2017/6/5,3091.656,3102.126,3140.325,3150.334,3158.4
2017/6/6,3102.126,3140.325,3150.334,3158.4,3139.877
2017/6/7,3140.325,3150.334,3158.4,3139.877,3153.743
2017/6/8,3150.334,3158.4,3139.877,3153.743,3130.674
2017/6/9,3158.4,3139.877,3153.743,3130.674,3132.486
2017/6/12,3139.877,3153.743,3130.674,3132.486,3123.166
2017/6/13,3153.743,3130.674,3132.486,3123.166,3144.374
2017/6/14,3130.674,3132.486,3123.166,3144.374,3140.014
2017/6/15,3132.486,3123.166,3144.374,3140.014,3156.212
2017/6/16,3123.166,3144.374,3140.014,3156.212,3147.453
2017/6/19,3144.374,3140.014,3156.212,3147.453,3157.873
2017/6/20,3140.014,3156.212,3147.453,3157.873,3185.444
2017/6/21,3156.212,3147.453,3157.873,3185.444,3191.197
2017/6/22,3147.453,3157.873,3185.444,3191.197,3173.201
2017/6/23,3157.873,3185.444,3191.197,3173.201,3188.063
2017/6/26,3185.444,3191.197,3173.201,3188.063,3192.427
2017/6/27,3191.197,3173.201,3188.063,3192.427,3195.912
2017/6/28,3173.201,3188.063,3192.427,3195.912,3182.804
2017/6/29,3188.063,3192.427,3195.912,3182.804,3207.134
2017/6/30,3192.427,3195.912,3182.804,3207.134,3212.444
2017/7/3,3195.912,3182.804,3207.134,3212.444,3217.957
2017/7/4,3182.804,3207.134,3212.444,3217.957,3212.632
2017/7/5,3207.134,3212.444,3217.957,3212.632,3203.038
2017/7/6,3212.444,3217.957,3212.632,3203.038,3197.544
2017/7/7,3217.957,3212.632,3203.038,3197.544,3218.163
2017/7/10,3212.632,3203.038,3197.544,3218.163,3222.417
2017/7/11,3203.038,3197.544,3218.163,3222.417,3176.465
2017/7/12,3197.544,3218.163,3222.417,3176.465,3187.567
2017/7/13,3218.163,3222.417,3176.465,3187.567,3230.976
2017/7/14,3222.417,3176.465,3187.567,3230.976,3244.865
2017/7/17,3176.465,3187.567,3230.976,3244.865,3237.982
2017/7/18,3187.567,3230.976,3244.865,3237.982,3250.599
2017/7/19,3230.976,3244.865,3237.982,3250.599,3243.689
2017/7/20,3244.865,3237.982,3250.599,3243.689,3247.675
2017/7/21,3237.982,3250.599,3243.689,3247.675,3249.781
2017/7/24,3250.599,3243.689,3247.675,3249.781,3253.24
2017/7/25,3243.689,3247.675,3249.781,3253.24,3273.028
2017/7/26,3247.675,3249.781,3253.24,3273.028,3292.638
2017/7/27,3249.781,3253.24,3273.028,3292.638,3285.057
2017/7/28,3253.24,3273.028,3292.638,3285.057,3272.929
2017/7/31,3273.028,3292.638,3285.057,3272.929,3262.081
2017/8/1,3292.638,3285.057,3272.929,3262.081,3279.457
2017/8/2,3285.057,3272.929,3262.081,3279.457,3281.873
2017/8/3,3272.929,3262.081,3279.457,3281.873,3275.573
2017/8/4,3262.081,3279.457,3281.873,3275.573,3261.749
2017/8/7,3279.457,3281.873,3275.573,3261.749,3208.541
2017/8/8,3281.873,3275.573,3261.749,3208.541,3237.36
2017/8/9,3275.573,3261.749,3208.541,3237.36,3251.262
2017/8/10,3261.749,3208.541,3237.36,3251.262,3246.451
2017/8/11,3208.541,3237.36,3251.262,3246.451,3268.43
2017/8/14,3237.36,3251.262,3246.451,3268.43,3268.724
2017/8/15,3251.262,3246.451,3268.43,3268.724,3286.906
2017/8/16,3246.451,3268.43,3268.724,3286.906,3290.226
2017/8/17,3268.43,3268.724,3286.906,3290.226,3287.705
2017/8/18,3268.724,3286.906,3290.226,3287.705,3271.512
2017/8/21,3286.906,3290.226,3287.705,3271.512,3331.522
2017/8/22,3290.226,3287.705,3271.512,3331.522,3362.651
2017/8/23,3287.705,3271.512,3331.522,3362.651,3365.226
2017/8/24,3271.512,3331.522,3362.651,3365.226,3363.627
2017/8/25,3331.522,3362.651,3365.226,3363.627,3360.81
2017/8/28,3362.651,3365.226,3363.627,3360.81,3367.119
2017/8/29,3365.226,3363.627,3360.81,3367.119,3379.583
2017/8/30,3363.627,3360.81,3367.119,3379.583,3384.317
2017/8/31,3360.81,3367.119,3379.583,3384.317,3385.389
2017/9/1,3367.119,3379.583,3384.317,3385.389,3365.497
2017/9/4,3379.583,3384.317,3385.389,3365.497,3365.243
2017/9/5,3384.317,3385.389,3365.497,3365.243,3376.419
2017/9/6,3385.389,3365.497,3365.243,3376.419,3379.488
2017/9/7,3365.497,3365.243,3376.419,3379.488,3384.147
2017/9/8,3365.243,3376.419,3379.488,3384.147,3371.426
2017/9/11,3376.419,3379.488,3384.147,3371.426,3353.619
2017/9/12,3379.488,3384.147,3371.426,3353.619,3362.859
2017/9/13,3384.147,3371.426,3353.619,3362.859,3356.845
2017/9/14,3371.426,3353.619,3362.859,3356.845,3365.996
2017/9/15,3353.619,3362.859,3356.845,3365.996,3357.812
2017/9/18,3362.859,3356.845,3365.996,3357.812,3352.529
2017/9/19,3356.845,3365.996,3357.812,3352.529,3341.549
2017/9/20,3365.996,3357.812,3352.529,3341.549,3343.583
2017/9/21,3357.812,3352.529,3341.549,3343.583,3345.272
2017/9/22,3352.529,3341.549,3343.583,3345.272,3339.642
2017/9/25,3341.549,3343.583,3345.272,3339.642,3348.943
2017/9/26,3343.583,3345.272,3339.642,3348.943,3374.378
2017/9/27,3345.272,3339.642,3348.943,3374.378,3382.988
2017/9/28,3339.642,3348.943,3374.378,3382.988,3388.284
2017/9/29,3348.943,3374.378,3382.988,3388.284,3386.1
2017/10/9,3374.378,3382.988,3388.284,3386.1,3390.523
2017/10/10,3382.988,3388.284,3386.1,3390.523,3378.47
2017/10/11,3388.284,3386.1,3390.523,3378.47,3372.041
2017/10/12,3386.1,3390.523,3378.47,3372.041,3381.794
2017/10/13,3390.523,3378.47,3372.041,3381.794,3370.172
2017/10/16,3378.47,3372.041,3381.794,3370.172,3378.648
2017/10/17,3372.041,3381.794,3370.172,3378.648,3380.699
2017/10/18,3381.794,3370.172,3378.648,3380.699,3388.248
2017/10/19,3370.172,3378.648,3380.699,3388.248,3396.898
2017/10/20,3378.648,3380.699,3388.248,3396.898,3407.567
2017/10/23,3380.699,3388.248,3396.898,3407.567,3416.812
2017/10/24,3388.248,3396.898,3407.567,3416.812,3390.337
2017/10/25,3396.898,3407.567,3416.812,3390.337,3393.342
2017/10/26,3407.567,3416.812,3390.337,3393.342,3395.913
2017/10/27,3416.812,3390.337,3393.342,3395.913,3383.31
2017/10/30,3390.337,3393.342,3395.913,3383.31,3371.744
2017/10/31,3393.342,3395.913,3383.31,3371.744,3388.174
2017/11/1,3395.913,3383.31,3371.744,3388.174,3413.575
2017/11/2,3383.31,3371.744,3388.174,3413.575,3415.46
2017/11/3,3371.744,3388.174,3413.575,3415.46,3427.795
2017/11/6,3388.174,3413.575,3415.46,3427.795,3432.673
2017/11/7,3413.575,3415.46,3427.795,3432.673,3447.836
2017/11/8,3415.46,3427.795,3432.673,3447.836,3429.548
2017/11/9,3427.795,3432.673,3447.836,3429.548,3402.525
2017/11/10,3432.673,3447.836,3429.548,3402.525,3399.25
2017/11/13,3447.836,3429.548,3402.525,3399.25,3382.908
2017/11/14,3429.548,3402.525,3399.25,3382.908,3392.399
2017/11/15,3402.525,3399.25,3382.908,3392.399,3410.498
2017/11/16,3399.25,3382.908,3392.399,3410.498,3430.464
2017/11/17,3382.908,3392.399,3410.498,3430.464,3351.918
2017/11/20,3392.399,3410.498,3430.464,3351.918,3353.821
2017/11/21,3410.498,3430.464,3351.918,3353.821,3322.23
2017/11/22,3430.464,3351.918,3353.821,3322.23,3333.657
2017/11/23,3351.918,3353.821,3322.23,3333.657,3337.862
2017/11/24,3353.821,3322.23,3333.657,3337.862,3317.188
2017/11/27,3322.23,3333.657,3337.862,3317.188,3317.617
2017/11/28,3333.657,3337.862,3317.188,3317.617,3309.618
2017/11/29,3337.862,3317.188,3317.617,3309.618,3303.675
2017/11/30,3317.188,3317.617,3309.618,3303.675,3293.965
2017/12/1,3317.617,3309.618,3303.675,3293.965,3272.054
2017/12/4,3309.618,3303.675,3293.965,3272.054,3289.992
2017/12/5,3303.675,3293.965,3272.054,3289.992,3322.196
2017/12/6,3293.965,3272.054,3289.992,3322.196,3280.814
2017/12/7,3272.054,3289.992,3322.196,3280.814,3303.037
2017/12/8,3289.992,3322.196,3280.814,3303.037,3292.439
2017/12/11,3322.196,3280.814,3303.037,3292.439,3266.137
2017/12/12,3280.814,3303.037,3292.439,3266.137,3267.922
2017/12/13,3303.037,3292.439,3266.137,3267.922,3296.538
2017/12/14,3292.439,3266.137,3267.922,3296.538,3287.606
2017/12/15,3266.137,3267.922,3296.538,3287.606,3300.059
2017/12/18,3267.922,3296.538,3287.606,3300.059,3297.063
2017/12/19,3296.538,3287.606,3300.059,3297.063,3280.461
2017/12/20,3287.606,3300.059,3297.063,3280.461,3306.125
2017/12/21,3300.059,3297.063,3280.461,3306.125,3275.783
2017/12/22,3297.063,3280.461,3306.125,3275.783,3296.385
2017/12/25,3280.461,3306.125,3275.783,3296.385,3307.172
2017/12/26,3306.125,3275.783,3296.385,3307.172,3348.326
2017/12/27,3275.783,3296.385,3307.172,3348.326,3369.108
2017/12/28,3296.385,3307.172,3348.326,3369.108,3385.71
2017/12/29,3307.172,3348.326,3369.108,3385.71,3391.75
2018/1/2,3348.326,3369.108,3385.71,3391.75,3409.48
2018/1/3,3369.108,3385.71,3391.75,3409.48,3413.9
2018/1/4,3385.71,3391.75,3409.48,3413.9,3421.834
2018/1/5,3391.75,3409.48,3413.9,3421.834,3425.345
2018/1/8,3409.48,3413.9,3421.834,3425.345,3428.941
2018/1/9,3413.9,3421.834,3425.345,3428.941,3410.488
2018/1/10,3421.834,3425.345,3428.941,3410.488,3436.594
2018/1/11,3425.345,3428.941,3410.488,3436.594,3444.671
2018/1/12,3428.941,3410.488,3436.594,3444.671,3474.754
2018/1/15,3410.488,3436.594,3444.671,3474.754,3487.864
2018/1/16,3436.594,3444.671,3474.754,3487.864,3501.362
2018/1/17,3444.671,3474.754,3487.864,3501.362,3546.505
2018/1/18,3474.754,3487.864,3501.362,3546.505,3559.465
2018/1/19,3487.864,3501.362,3546.505,3559.465,3548.307
2018/1/22,3501.362,3546.505,3559.465,3548.307,3558.129
2018/1/23,3546.505,3559.465,3548.307,3558.129,3523.001
2018/1/24,3559.465,3548.307,3558.129,3523.001,3488.009
2018/1/25,3548.307,3558.129,3523.001,3488.009,3480.833
2018/1/26,3558.129,3523.001,3488.009,3480.833,3446.98
2018/1/29,3523.001,3488.009,3480.833,3446.98,3462.081
2018/1/30,3488.009,3480.833,3446.98,3462.081,3487.497
2018/1/31,3480.833,3446.98,3462.081,3487.497,3370.652
2018/2/1,3446.98,3462.081,3487.497,3370.652,3309.26
2018/2/2,3462.081,3487.497,3370.652,3309.26,3262.05
2018/2/5,3487.497,3370.652,3309.26,3262.05,3129.851
2018/2/6,3370.652,3309.26,3262.05,3129.851,3154.125
2018/2/7,3309.26,3262.05,3129.851,3154.125,3184.959
2018/2/8,3262.05,3129.851,3154.125,3184.959,3199.159
2018/2/9,3129.851,3154.125,3184.959,3199.159,3268.559
2018/2/12,3154.125,3184.959,3199.159,3268.559,3289.024
2018/2/13,3184.959,3199.159,3268.559,3289.024,3329.574
2018/2/14,3199.159,3268.559,3289.024,3329.574,3292.068
2018/2/22,3268.559,3289.024,3329.574,3292.068,3259.408
2018/2/23,3289.024,3329.574,3292.068,3259.408,3273.755
2018/2/26,3329.574,3292.068,3259.408,3273.755,3254.528
2018/2/27,3292.068,3259.408,3273.755,3254.528,3256.926
2018/2/28,3259.408,3273.755,3254.528,3256.926,3289.642
2018/3/1,3273.755,3254.528,3256.926,3289.642,3271.668
2018/3/2,3254.528,3256.926,3289.642,3271.668,3288.406
2018/3/5,3256.926,3289.642,3271.668,3288.406,3307.166
2018/3/6,3289.642,3271.668,3288.406,3307.166,3326.699
2018/3/7,3271.668,3288.406,3307.166,3326.699,3310.239
2018/3/8,3288.406,3307.166,3326.699,3310.239,3291.382
2018/3/9,3307.166,3326.699,3310.239,3291.382,3291.112
2018/3/12,3326.699,3310.239,3291.382,3291.112,3269.882
2018/3/13,3310.239,3291.382,3291.112,3269.882,3279.252
2018/3/14,3291.382,3291.112,3269.882,3279.252,3290.64
2018/3/15,3291.112,3269.882,3279.252,3290.64,3280.952
2018/3/16,3269.882,3279.252,3290.64,3280.952,3263.48
2018/3/19,3279.252,3290.64,3280.952,3263.48,3152.761
2018/3/20,3290.64,3280.952,3263.48,3152.761,3133.722
2018/3/21,3280.952,3263.48,3152.761,3133.722,3166.649
2018/3/22,3263.48,3152.761,3133.722,3166.649,3122.29
2018/3/23,3152.761,3133.722,3166.649,3122.29,3160.531
2018/3/26,3133.722,3166.649,3122.29,3160.531,3168.897
2018/3/27,3166.649,3122.29,3160.531,3168.897,3163.179
2018/3/28,3122.29,3160.531,3168.897,3163.179,3136.633
2018/3/29,3160.531,3168.897,3163.179,3136.633,3131.111
2018/3/30,3168.897,3163.179,3136.633,3131.111,3138.294
2018/4/2,3163.179,3136.633,3131.111,3138.294,3190.322
2018/4/3,3136.633,3131.111,3138.294,3190.322,3208.082
2018/4/4,3131.111,3138.294,3190.322,3208.082,3180.158
2018/4/9,3138.294,3190.322,3208.082,3180.158,3159.052
2018/4/10,3190.322,3208.082,3180.158,3159.052,3110.649
2018/4/11,3208.082,3180.158,3159.052,3110.649,3066.797
2018/4/12,3180.158,3159.052,3110.649,3066.797,3091.399
2018/4/13,3159.052,3110.649,3066.797,3091.399,3117.376
2018/4/16,3110.649,3066.797,3091.399,3117.376,3071.543
2018/4/17,3066.797,3091.399,3117.376,3071.543,3068.012
2018/4/18,3091.399,3117.376,3071.543,3068.012,3128.927
2018/4/19,3117.376,3071.543,3068.012,3128.927,3117.974
2018/4/20,3071.543,3068.012,3128.927,3117.974,3075.03
2018/4/23,3068.012,3128.927,3117.974,3075.03,3082.232
2018/4/24,3128.927,3117.974,3075.03,3082.232,3081.177
2018/4/25,3117.974,3075.03,3082.232,3081.177,3100.859
2018/4/26,3075.03,3082.232,3081.177,3100.859,3091.033
2018/4/27,3082.232,3081.177,3100.859,3091.033,3136.645
2018/5/2,3081.177,3100.859,3091.033,3136.645,3161.498
2018/5/3,3100.859,3091.033,3136.645,3161.498,3159.15
2018/5/4,3091.033,3136.645,3161.498,3159.15,3174.413
2018/5/7,3136.645,3161.498,3159.15,3174.413,3163.263
2018/5/8,3161.498,3159.15,3174.413,3163.263,3174.032
2018/5/9,3159.15,3174.413,3163.263,3174.032,3192.118
2018/5/10,3174.413,3163.263,3174.032,3192.118,3169.565
2018/5/11,3163.263,3174.032,3192.118,3169.565,3154.283
2018/5/14,3174.032,3192.118,3169.565,3154.283,3193.303
2018/5/15,3192.118,3169.565,3154.283,3193.303,3213.84
2018/5/16,3169.565,3154.283,3193.303,3213.84,3214.35
2018/5/17,3154.283,3193.303,3213.84,3214.35,3168.964
2018/5/18,3193.303,3213.84,3214.35,3168.964,3154.651
2018/5/21,3213.84,3214.35,3168.964,3154.651,3141.303
2018/5/22,3214.35,3168.964,3154.651,3141.303,3135.082
2018/5/23,3168.964,3154.651,3141.303,3135.082,3120.461
2018/5/24,3154.651,3141.303,3135.082,3120.461,3041.443
2018/5/25,3141.303,3135.082,3120.461,3041.443,3095.474
2018/5/28,3135.082,3120.461,3041.443,3095.474,3075.137
2018/5/29,3120.461,3041.443,3095.474,3075.137,3091.191
2018/5/30,3041.443,3095.474,3075.137,3091.191,3114.206
2018/5/31,3095.474,3075.137,3091.191,3114.206,3115.18
2018/6/1,3075.137,3091.191,3114.206,3115.18,3109.499
2018/6/4,3091.191,3114.206,3115.18,3109.499,3067.148
2018/6/5,3114.206,3115.18,3109.499,3067.148,3052.783
2018/6/6,3115.18,3109.499,3067.148,3052.783,3079.802
2018/6/7,3109.499,3067.148,3052.783,3079.802,3049.797
2018/6/8,3067.148,3052.783,3079.802,3049.797,3044.16
2018/6/11,3052.783,3079.802,3049.797,3044.16,3021.901
2018/6/12,3079.802,3049.797,3044.16,3021.901,2907.822
2018/6/13,3049.797,3044.16,3021.901,2907.822,2915.731
2018/6/14,3044.16,3021.901,2907.822,2915.731,2875.81
2018/6/15,3021.901,2907.822,2915.731,2875.81,2889.76
2018/6/19,2907.822,2915.731,2875.81,2889.76,2859.336
2018/6/20,2915.731,2875.81,2889.76,2859.336,2844.508
2018/6/21,2875.81,2889.76,2859.336,2844.508,2813.178
2018/6/22,2889.76,2859.336,2844.508,2813.178,2786.897
2018/6/25,2859.336,2844.508,2813.178,2786.897,2847.418
2018/6/26,2844.508,2813.178,2786.897,2847.418,2775.557
2018/6/27,2813.178,2786.897,2847.418,2775.557,2786.888
2018/6/28,2786.897,2847.418,2775.557,2786.888,2759.126
2018/6/29,2847.418,2775.557,2786.888,2759.126,2733.882
2018/7/2,2775.557,2786.888,2759.126,2733.882,2747.229
2018/7/3,2786.888,2759.126,2733.882,2747.229,2815.11
2018/7/4,2759.126,2733.882,2747.229,2815.11,2827.625
2018/7/5,2733.882,2747.229,2815.11,2827.625,2777.771
2018/7/6,2747.229,2815.11,2827.625,2777.771,2837.659
2018/7/9,2815.11,2827.625,2777.771,2837.659,2831.184
2018/7/10,2827.625,2777.771,2837.659,2831.184,2814.042
2018/7/11,2777.771,2837.659,2831.184,2814.042,2798.126
2018/7/12,2837.659,2831.184,2814.042,2798.126,2787.257
2018/7/13,2831.184,2814.042,2798.126,2787.257,2772.545
2018/7/16,2814.042,2798.126,2787.257,2772.545,2829.271
2018/7/17,2798.126,2787.257,2772.545,2829.271,2859.542
2018/7/18,2787.257,2772.545,2829.271,2859.542,2905.562
2018/7/19,2772.545,2829.271,2859.542,2905.562,2903.647
2018/7/20,2829.271,2859.542,2905.562,2903.647,2882.225
2018/7/23,2859.542,2905.562,2903.647,2882.225,2873.594
2018/7/24,2905.562,2903.647,2882.225,2873.594,2869.05
2018/7/25,2903.647,2882.225,2873.594,2869.05,2876.401
2018/7/26,2882.225,2873.594,2869.05,2876.401,2824.534
2018/7/27,2873.594,2869.05,2876.401,2824.534,2768.024
2018/7/30,2869.05,2876.401,2824.534,2768.024,2740.443
2018/7/31,2876.401,2824.534,2768.024,2740.443,2705.157
2018/8/1,2824.534,2768.024,2740.443,2705.157,2779.374
2018/8/2,2768.024,2740.443,2705.157,2779.374,2744.07
2018/8/3,2740.443,2705.157,2779.374,2744.07,2794.382
2018/8/6,2705.157,2779.374,2744.07,2794.382,2795.31
2018/8/7,2779.374,2744.07,2794.382,2795.31,2785.872
2018/8/8,2744.07,2794.382,2795.31,2785.872,2780.965
2018/8/9,2794.382,2795.31,2785.872,2780.965,2723.258
2018/8/10,2795.31,2785.872,2780.965,2723.258,2705.192
2018/8/13,2785.872,2780.965,2723.258,2705.192,2668.966
2018/8/14,2780.965,2723.258,2705.192,2668.966,2698.466
2018/8/15,2723.258,2705.192,2668.966,2698.466,2733.826
2018/8/16,2705.192,2668.966,2698.466,2733.826,2714.608
2018/8/17,2668.966,2698.466,2733.826,2714.608,2724.624
2018/8/20,2698.466,2733.826,2714.608,2724.624,2729.431
2018/8/21,2733.826,2714.608,2724.624,2729.431,2780.899
2018/8/22,2714.608,2724.624,2729.431,2780.899,2777.981
2018/8/23,2724.624,2729.431,2780.899,2777.981,2769.295
2018/8/24,2729.431,2780.899,2777.981,2769.295,2737.737
2018/8/27,2780.899,2777.981,2769.295,2737.737,2725.25
2018/8/28,2777.981,2769.295,2737.737,2725.25,2720.734
2018/8/29,2769.295,2737.737,2725.25,2720.734,2750.58
2018/8/30,2737.737,2725.25,2720.734,2750.58,2704.337
2018/8/31,2725.25,2720.734,2750.58,2704.337,2691.593
2018/9/3,2720.734,2750.58,2704.337,2691.593,2702.301
2018/9/4,2750.58,2704.337,2691.593,2702.301,2669.485
2018/9/5,2704.337,2691.593,2702.301,2669.485,2664.8
2018/9/6,2691.593,2702.301,2669.485,2664.8,2656.11
2018/9/7,2702.301,2669.485,2664.8,2656.11,2686.578
2018/9/10,2669.485,2664.8,2656.11,2686.578,2681.643
2018/9/11,2664.8,2656.11,2686.578,2681.643,2651.789
2018/9/12,2656.11,2686.578,2681.643,2651.789,2699.95
2018/9/13,2686.578,2681.643,2651.789,2699.95,2730.85
2018/9/14,2681.643,2651.789,2699.95,2730.85,2729.244
2018/9/17,2651.789,2699.95,2730.85,2729.244,2797.485
2018/9/18,2699.95,2730.85,2729.244,2797.485,2781.139
2018/9/19,2730.85,2729.244,2797.485,2781.139,2806.813
2018/9/20,2729.244,2797.485,2781.139,2806.813,2791.775
2018/9/21,2797.485,2781.139,2806.813,2791.775,2821.35
2018/9/25,2781.139,2806.813,2791.775,2821.35,2716.51
2018/9/26,2806.813,2791.775,2821.35,2716.51,2721.013
2018/9/27,2791.775,2821.35,2716.51,2721.013,2725.837
2018/9/28,2821.35,2716.51,2721.013,2725.837,2583.458
2018/10/8,2716.51,2721.013,2725.837,2583.458,2606.913
2018/10/9,2721.013,2725.837,2583.458,2606.913,2568.098
2018/10/10,2725.837,2583.458,2606.913,2568.098,2546.33
2018/10/11,2583.458,2606.913,2568.098,2546.33,2561.614
2018/10/12,2606.913,2568.098,2546.33,2561.614,2486.419
2018/10/15,2568.098,2546.33,2561.614,2486.419,2550.465
2018/10/16,2546.33,2561.614,2486.419,2550.465,2654.876
2018/10/17,2561.614,2486.419,2550.465,2654.876,2594.826
2018/10/18,2486.419,2550.465,2654.876,2594.826,2603.295
2018/10/19,2550.465,2654.876,2594.826,2603.295,2603.8
2018/10/22,2654.876,2594.826,2603.295,2603.8,2598.847
2018/10/23,2594.826,2603.295,2603.8,2598.847,2542.103
2018/10/24,2603.295,2603.8,2598.847,2542.103,2568.048
2018/10/25,2603.8,2598.847,2542.103,2568.048,2602.783
2018/10/26,2598.847,2542.103,2568.048,2602.783,2606.237
2018/10/29,2542.103,2568.048,2602.783,2606.237,2676.476
2018/10/30,2568.048,2602.783,2606.237,2676.476,2665.431
2018/10/31,2602.783,2606.237,2676.476,2665.431,2659.356
2018/11/1,2606.237,2676.476,2665.431,2659.356,2641.342
2018/11/2,2676.476,2665.431,2659.356,2641.342,2635.632
2018/11/5,2665.431,2659.356,2641.342,2635.632,2598.872
2018/11/6,2659.356,2641.342,2635.632,2598.872,2630.52
2018/11/7,2641.342,2635.632,2598.872,2630.52,2654.88
2018/11/8,2635.632,2598.872,2630.52,2654.88,2632.243
2018/11/9,2598.872,2630.52,2654.88,2632.243,2668.17
2018/11/12,2630.52,2654.88,2632.243,2668.17,2679.11
2018/11/13,2654.88,2632.243,2668.17,2679.11,2703.512
2018/11/14,2632.243,2668.17,2679.11,2703.512,2645.855
2018/11/15,2668.17,2679.11,2703.512,2645.855,2651.505
2018/11/16,2679.11,2703.512,2645.855,2651.505,2645.434
2018/11/19,2703.512,2645.855,2651.505,2645.434,2579.483
2018/11/20,2645.855,2651.505,2645.434,2579.483,2575.81
2018/11/21,2651.505,2645.434,2579.483,2575.81,2574.679
2018/11/22,2645.434,2579.483,2575.81,2574.679,2601.737
2018/11/23,2579.483,2575.81,2574.679,2601.737,2567.443
2018/11/26,2575.81,2574.679,2601.737,2567.443,2588.188
2018/11/27,2574.679,2601.737,2567.443,2588.188,2654.798
2018/11/28,2601.737,2567.443,2588.188,2654.798,2665.958
2018/11/29,2567.443,2588.188,2654.798,2665.958,2649.805
2018/11/30,2588.188,2654.798,2665.958,2649.805,2605.181
2018/12/3,2654.798,2665.958,2649.805,2605.181,2605.888
2018/12/4,2665.958,2649.805,2605.181,2605.888,2584.582
2018/12/5,2649.805,2605.181,2605.888,2584.582,2594.088
2018/12/6,2605.181,2605.888,2584.582,2594.088,2602.153
2018/12/7,2605.888,2584.582,2594.088,2602.153,2634.049
2018/12/10,2584.582,2594.088,2602.153,2634.049,2593.741
2018/12/11,2594.088,2602.153,2634.049,2593.741,2597.974
2018/12/12,2602.153,2634.049,2593.741,2597.974,2576.65
2018/12/13,2634.049,2593.741,2597.974,2576.65,2549.563
2018/12/14,2593.741,2597.974,2576.65,2549.563,2536.268
2018/12/17,2597.974,2576.65,2549.563,2536.268,2516.251
2018/12/18,2576.65,2549.563,2536.268,2516.251,2527.007
2018/12/19,2549.563,2536.268,2516.251,2527.007,2504.819
2018/12/20,2536.268,2516.251,2527.007,2504.819,2498.294
2018/12/21,2516.251,2527.007,2504.819,2498.294,2483.086
2018/12/24,2527.007,2504.819,2498.294,2483.086,2493.896
